province_norm,year,votes_per100k_used,denuncies_per100k,ordres_per100k,feminicidis_per100k,atur_annual_mean_pct,immigracio_per100k
melilla,2014,52.31680201657491,3602.7252297777723,582.6189315482206,2.37803645529886,28.4,810.9104312569112
melilla,2015,51.75922549377125,3423.1669587925985,917.5499064804904,0.0,33.9475,930.4897128539332
melilla,2016,51.4878827948559,4809.436324701312,830.8271996442655,1.1701791544285431,30.7775,746.5743005254105
melilla,2017,51.21162038222491,4469.377778812355,1012.5934030121743,0.0,27.615,799.599618240648
melilla,2018,51.11286650248594,5215.835695367316,243.9477719436829,0.0,25.765,1066.4002602109567
melilla,2019,6723.165804128605,4492.144535908213,416.7969157028238,0.0,26.9825,1314.0680536741806
melilla,2020,6708.796413965202,3731.601931652765,1016.659349800134,0.0,23.6075,819.1039534185171
melilla,2021,6717.177559282822,4117.987275882012,763.4470792365529,0.0,25.345,1237.7096587622905
melilla,2022,6837.234493477135,4215.13681533462,989.026515329911,0.0,25.9025,2370.131399237037
melilla,2023,5098.663048436714,4702.139356438539,947.4459897301532,0.0,26.6325,2388.499643245646
melilla,2024,5069.488864336802,4733.3837297203,1104.843868116532,0.0,28.315,
murcia,2000,53.75686446188413,,,,,
murcia,2003,53.75686446188413,2500.337992261587,0.0,0.2414230439904976,10.7875,9166.993929015189
murcia,2004,49.26332146001134,2791.3271491809287,883.4503435118091,0.3132802636566699,10.7275,10410.146521179311
murcia,2005,47.88746977531717,2124.863722462801,740.0098667982239,0.1522654046909926,8.0375,12563.114010244415
murcia,2006,46.55434905695987,3250.662973897739,1369.24556049882,0.2220398206214302,7.877499999999999,13992.431402647751
murcia,2007,45.39172917952104,3515.8744763533623,1318.452928632511,0.1443298225104007,7.54,14555.66260017392
murcia,2008,84.46237479456764,4359.780130138274,1477.9154488657457,0.2817760627008094,12.43,1310.1178035274136
murcia,2009,83.16091950036865,4220.468683567499,1371.9124167783918,0.1387171301090386,20.3275,804.836788892642
murcia,2010,82.487986268055,3792.796232658776,1303.021234292712,0.0687973196564261,22.8625,586.0843661530946
murcia,2011,82.1752945014516,3951.816080862135,1119.2014672299456,0.1370730517121795,24.985,579.4077895873827
murcia,2012,82.01498295401689,3280.5993181606755,785.9484188003786,0.0,27.615,476.22044314083865
murcia,2013,81.9957449747687,3184.0883119476484,797.3898135160991,0.0,28.98,452.446913055104
murcia,2014,81.96979081637537,3444.9188984463344,841.5747497494418,0.0,26.585,471.44593617158006
murcia,2015,81.83211108419016,3435.7201601152065,999.8669119127488,0.0682503011544538,24.615,551.8036848337593
murcia,2016,43.653936652076766,4291.842570692476,1192.4811712603184,0.0,19.7825,707.3163589211689
murcia,2017,43.449526359492296,5313.585602684246,1054.040772059447,0.2033519174391215,18.0325,941.4515937706528
murcia,2018,43.34835986307058,5579.15708066041,1114.478893203437,0.1352522928644948,16.7625,1296.7313578383437
murcia,2019,1062.084929243512,4308.9574817342045,1065.5047367686975,0.0670550495134485,14.68,1564.0590299011876
murcia,2020,1049.5819630144783,4044.193901305234,832.9594845060922,0.1325313420057426,16.17,1081.3232194248535
murcia,2021,1043.220646534662,4445.823198503042,998.4989583600908,0.0,14.7225,1211.3715595091548
murcia,2022,1035.460213982472,5167.168085938164,1014.605879222676,0.1307481803122005,13.585,2673.9310355648126
murcia,2023,1035.5792257741873,5734.385432160506,1111.0452332034963,0.0644457791881378,12.775,2593.298154530667
murcia,2024,1024.4872144709695,5129.767955462954,1037.3020710338335,0.0637555052878816,12.7325,
navarra,2000,173.8018764263376,,,,,
navarra,2003,173.8018764263376,984.3490265686193,0.0,0.1760910602090553,5.7975,6821.943763559012
navarra,2004,322.20228820881897,1693.4272121260492,801.6018155760602,0.1735068864883247,5.5725,7526.034708317574
navarra,2005,317.779751423335,1276.5950164879264,487.70721139284046,0.3422506746616424,5.654999999999999,8536.074076736024
navarra,2006,313.6050906364309,2401.434781287048,540.407264424652,0.0,5.375,9363.231365237629
navarra,2007,308.04653377148816,2284.2222778855103,686.7596391028331,0.1658839707977857,4.72,9276.397530982978
navarra,2008,271.4399451282692,2416.042522348393,590.2278376743726,0.4864515145667906,6.83,1268.9898509999011
navarra,2009,266.8681728617068,1970.4245021330323,583.4752166510436,0.0,10.8325,759.6337178530663
navarra,2010,264.44787422770634,2322.212515619644,475.5006579602128,0.0,11.9025,650.3774780140185
navarra,2011,262.75351240545035,2274.3718009288978,448.9098240618805,0.1569614769447134,12.9875,677.7596574472727
navarra,2012,261.5531004354531,2082.737651615645,401.5480693662572,0.0,16.1625,517.6376473970467
navarra,2013,261.93534859776963,1907.4025683433763,480.3712784917281,0.0,17.93,469.8876056386513
navarra,2014,262.75351240545035,2084.448413825795,452.0490536007748,0.0,15.71,514.9906058556049
navarra,2015,262.6636352082245,1868.7717415352167,456.60165977056937,0.0,13.8275,561.5729691817415
navarra,2016,410.37873167616704,2350.8346871762124,561.8839232331959,0.0,12.485,742.8136767868378
navarra,2017,408.363508935872,2859.4790328232684,568.4694155667172,0.1557450453607444,10.2375,1016.3921660242185
navarra,2018,405.6688430237956,2919.51604418727,569.3597796825201,0.3094346628709348,10.0275,1312.46712256707
navarra,2019,21941.583677621067,2997.8691691291474,602.0248254817348,0.0,8.2425,1446.5446379195982
navarra,2020,21705.179669256424,2721.595618776585,583.4155418869628,0.0,10.055,841.9368183698612
navarra,2021,21635.510065978684,2462.116634845446,536.2278560552965,0.1510501002972666,10.7125,881.5283853348479
navarra,2022,21554.700126709144,3539.42881564572,623.0117047947823,0.1504859190325561,9.735,2332.381259085588
navarra,2023,24324.746524239203,4488.548028356555,712.633246795754,0.1487752080993223,9.945,2147.8676793299164
navarra,2024,24103.20594752135,5625.555589953607,722.3590773263279,0.0,7.64,
ourense,2000,259.4114473083468,,,,,
ourense,2003,259.4114473083468,1144.3750704116785,0.0,0.0,8.535,2981.008117354774
ourense,2004,459.7967966001822,1279.6933497610246,526.7574951341892,0.2976031045955871,13.28,3060.2527245564224
ourense,2005,461.1073141468918,889.3849813318689,426.7854105048901,0.0,10.655,3385.333504445433
ourense,2006,462.3990279145355,1963.3253224073485,610.546289285212,0.0,8.985,3626.166098519425
ourense,2007,463.2003093998183,1690.905983828463,428.72261646714577,0.0,5.775,3724.790060830642
ourense,2008,220.84805653710248,1983.125405639288,552.8713252085286,0.0,6.25,624.6845027763756
ourense,2009,221.2769032071604,1863.5428991188064,538.8920499875062,0.3010570111662045,10.4175,552.1385584788192
ourense,2010,221.61984507717497,2065.436651399522,657.3214452629135,0.0,16.4275,474.5981444237733
ourense,2011,222.714449774104,1636.269426911784,578.7545565558346,0.0,17.775,482.6994809389762
ourense,2012,223.95700025595087,1419.9178519628992,953.7216473484708,0.3047034017087767,20.96,377.5275147171743
ourense,2013,226.05646798302269,1519.3455127022205,999.5694162514608,0.3075598203850649,24.06,337.39312296241616
ourense,2014,228.6357754330081,1574.0095560422058,479.0463866215409,0.0,21.345,343.4202667728449
ourense,2015,230.9229377167848,1586.6133815915146,785.4521691047102,0.3141808676418841,20.3425,351.88257175891016
ourense,2016,233.7221282387209,1872.9569188109745,1151.1212302369656,0.0,19.54,489.0675282056501
ourense,2017,236.04219856447807,2398.959487451226,1355.2354801933295,0.321145848387045,16.47,683.0772195192447
ourense,2018,237.64104885382653,2605.9685085195124,1723.3017556338712,0.0,13.75,915.9688318406672
ourense,2019,5774.229604502151,2157.497303128371,1179.475182282528,0.0,12.9325,926.6840826087522
ourense,2020,5791.900920720281,2571.4984111464187,752.87215839648,0.3259186832885195,11.725,509.0849832966675
ourense,2021,5820.889166942355,2427.1447148186844,563.385817744688,0.0,10.9475,681.3037795982274
ourense,2022,5841.43868149351,3402.1096366809875,864.4974245865698,0.0,11.4875,1850.944866101512
ourense,2023,6399.661153849942,2498.662017382282,686.229121725226,0.0,9.57,1795.030913144407
ourense,2024,6401.678999694547,3047.949367254908,775.1250546036188,0.0,10.98,
palencia,2000,83.69601606963508,,,,,
palencia,2003,83.69601606963508,1090.9342784248988,0.0,0.0,9.19,1291.2275030880944
palencia,2004,286.637481759433,1140.7592708405716,457.4618395756607,0.0,7.445,1601.116438514813
palencia,2005,287.16128021719834,1009.4154092483336,237.8507573516188,0.0,7.3925,2044.356265627085
palencia,2006,287.05969681856664,2012.317470627124,458.1356777508438,0.0,7.192500000000001,2336.491956529303
palencia,2007,286.8467716699697,1477.6954904210563,637.4372703777105,0.0,6.16,2683.610908290161
palencia,2008,266.34396586165167,1737.0258643151194,625.3293111534431,0.0,9.7075,587.6937507599488
palencia,2009,266.4118379521038,1644.8035212695104,619.6971013233718,0.0,14.5925,372.9765731329453
palencia,2010,267.606780923127,1832.524695451848,465.4030972576123,0.5817538715720153,15.165,317.63761387832034
palencia,2011,274.9481918216047,1692.886956014127,542.8913341700476,0.0,17.7975,307.0546685735968
palencia,2012,276.5691334754347,1467.989031185959,411.0369287320685,0.0,18.9975,211.97761610325247
palencia,2013,279.2434932115966,1956.4830734570464,533.5862927610126,0.5928736586233474,21.34,192.09106539396456
palencia,2014,281.636240784037,1082.2963817815437,603.933340110143,0.0,22.3125,187.15954005393544
palencia,2015,284.04293812567846,1230.2496683150405,398.0219515136895,0.6030635628995297,20.31,177.30068749246172
palencia,2016,454.3215282719361,1556.9787314272508,687.2601431690599,0.0,15.2125,265.1729401962036
palencia,2017,457.66169794327936,2475.1716997200115,404.3597331225761,0.0,13.6275,342.4804406295758
palencia,2018,460.92901569750217,1894.3133576858525,431.9281271596406,0.0,12.02,493.01510514364696
palencia,2019,14592.09080240666,2005.5509676938648,496.7308898312978,0.0,10.49,588.626104450088
palencia,2020,14655.425082784035,1565.2575191603737,442.7620870931733,0.0,11.42,350.4680182343147
palencia,2021,14766.943561258217,2029.5828987219284,760.3081447224562,0.0,9.9925,400.2613951968633
palencia,2022,14874.70963903464,2208.958624749197,791.1742925319477,0.6329394340255581,9.5075,1305.7540523947264
palencia,2023,17266.31471540748,2668.153903680278,754.1812696863493,0.0,8.735,1360.6951142996572
palencia,2024,17236.165326483744,2638.188570380165,398.5752516401688,0.0,7.0,
pontevedra,2000,22.49778040190913,,,,,
pontevedra,2003,22.49778040190913,1731.7803645957367,0.0,0.2194905405064305,14.3175,2229.145929383308
pontevedra,2004,25.095033801919445,2039.2442685124968,664.47285153778,0.0,14.1575,2467.714693469617
pontevedra,2005,24.93752066832556,1782.4906077707485,537.7830544125858,0.1084240029057632,11.0475,2952.927719138463
pontevedra,2006,24.786325707407126,2160.721001884838,417.0568716855025,0.0,9.0425,3036.863732324925
pontevedra,2007,24.626744215927296,2356.672348663303,657.4269977643199,0.3212184028164429,8.0175,3405.450433858989
pontevedra,2008,18.6026339203616,2507.635052464743,645.2456451233993,0.5315038262960455,9.8875,603.2568428460116
pontevedra,2009,18.46570075223989,2603.1362146157608,603.5646188732125,0.0,15.2525,377.6499599558089
pontevedra,2010,18.38812820413134,2191.864881932456,547.4408453915673,0.0,18.195,341.70395954191497
pontevedra,2011,18.3476235109593,2284.541236021732,490.6678744645115,0.1048435629197674,20.705,340.0076745488057
pontevedra,2012,18.32612331281855,2314.3275726473707,608.4272939855757,0.0,24.5025,235.2027026319455
pontevedra,2013,18.36138778516547,2492.9518501458947,576.0229653746195,0.1049222159152312,24.7425,218.5529757514267
pontevedra,2014,18.416128740315745,2346.7409766230926,605.1013728960888,0.2104700427464656,24.7075,220.4673697769228
pontevedra,2015,18.450437380796995,2366.9275382793858,629.4234923620461,0.527155353737057,22.465,254.721466925746
pontevedra,2016,32.35178442293297,2336.5177638784926,529.6811763362556,0.1057247856958594,19.3875,342.54830565458445
pontevedra,2017,32.411271496299186,2667.0451512314166,602.6801791305306,0.1059191878964025,18.3125,465.9385075562749
pontevedra,2018,32.46491455149614,2514.439460360976,556.9960829913554,0.1060944919983534,16.0175,624.4721799023082
pontevedra,2019,594.7330912546238,2487.952624970306,668.1202701326907,0.212101673057997,14.2925,768.1262089795364
pontevedra,2020,592.6783927086184,2201.4070827604355,646.7888308446408,0.1056844494844184,14.13,453.8090260860927
pontevedra,2021,592.6170149137017,2336.4411911094767,584.374481539367,0.0,13.7475,464.5407270971172
pontevedra,2022,593.3148398536603,2467.207928920713,637.961569956771,0.0,12.6575,1269.892657411463
pontevedra,2023,694.2992046138733,2923.809825606574,686.5882899726421,0.2112579353761975,10.9925,1239.239048916775
pontevedra,2024,693.4502552567918,2635.3852694834413,698.4087463563003,0.2109996212556798,11.2775,
salamanca,2000,143.24574603542078,,,,,
salamanca,2003,143.24574603542078,842.1113554809584,0.0,0.2893853455261025,15.3775,2035.5365204306056
salamanca,2004,392.2317291171315,1107.8521552497152,471.48799296528347,0.0,15.63,2556.448393759003
salamanca,2005,391.5533058244998,1103.0483984141513,329.1819827728096,0.0,9.3975,3199.4178676515176
salamanca,2006,391.5691353425797,1692.1793017017087,337.85832474249133,0.0,10.05,3610.752557760779
salamanca,2007,389.9767912042402,1475.3546746886082,514.7923718699042,0.0,8.585,3539.4132517334697
salamanca,2008,252.9706182487573,1660.7449627404292,554.5344626017957,0.285842506495771,11.5125,834.0884339546598
salamanca,2009,252.1238227099465,1632.3949199186366,512.7942156812471,0.0,15.6375,545.2711826743928
salamanca,2010,252.2078876948199,1436.3025468721946,267.8818242182268,0.0,16.03,499.0011427724629
salamanca,2011,252.26683845515777,1336.871720174791,216.63592906883605,0.0,16.745,422.7251089593209
salamanca,2012,253.1283518055059,1198.4268859492313,157.31140507686808,0.0,19.7525,380.9796210225241
salamanca,2013,255.01383125864453,899.0318118948824,242.04702627939145,0.0,22.02,352.40894421392346
salamanca,2014,257.18968683886266,993.8855694789949,328.38909166996024,0.0,21.085,316.4740892288378
salamanca,2015,259.04839960776854,831.296559193291,281.0016538118167,0.0,15.955,343.34889575131353
salamanca,2016,472.0550504274211,925.1924282015204,375.397566714355,0.5911772704163071,16.4775,390.4725871099708
salamanca,2017,475.60478046833816,1983.4238183588805,443.7389623655754,0.0,14.56,554.2269858807623
salamanca,2018,478.8605697151424,1964.0179910044976,407.7961019490255,0.0,13.0975,738.2308845577211
salamanca,2019,20156.0636542145,1529.9177217477202,412.5959210225151,0.0,13.4,854.7060028189035
salamanca,2020,20229.78291227625,1305.7908195650991,281.10774587859777,0.0,13.4675,584.2809384766983
salamanca,2021,20421.07190260424,1174.7295833524036,277.6633560651136,0.3051245671045204,13.3375,722.8400994706088
salamanca,2022,20511.822486476547,1602.8931762109812,422.9431325375056,0.0,11.2225,1699.434543420629
salamanca,2023,23334.627578426665,1855.764027527676,522.7934904567259,0.305727187401594,10.82,1613.6280951056135
salamanca,2024,23301.643708479874,1557.00468933177,430.46600234466587,0.0,11.8475,
santa cruz de tenerife,2000,39.587476962121606,,,,,
santa cruz de tenerife,2003,39.587476962121606,3078.4944320393056,0.0,0.3587988848530659,12.335,10778.677299870951
santa cruz de tenerife,2004,87.37998324442343,3327.875957606764,1317.6715558401086,0.1161967862292864,12.9275,11003.951852699658
santa cruz de tenerife,2005,84.94938620679527,2536.055479178928,1050.5708666531862,0.2259292186350938,10.6025,12817.755325434093
santa cruz de tenerife,2006,82.8388157133777,4379.8820648456085,1245.8869756892311,0.1101579996188533,11.23,13182.057024390082
santa cruz de tenerife,2007,80.87221544702332,3695.171971754949,1306.6455022358157,0.5377141984509529,9.5775,13640.411157784703
santa cruz de tenerife,2008,88.56567728053993,4026.954223206519,1452.9813959547655,0.3151803461940922,16.13,1555.7301888140394
santa cruz de tenerife,2009,86.98568296143428,3940.6681284664,1361.0215400490133,0.4127434541467819,23.9975,1006.4749129369276
santa cruz de tenerife,2010,86.13669269840815,3675.36991264738,1227.1668793687809,0.6130725458961435,26.37,1005.949869057922
santa cruz de tenerife,2011,85.34211253617929,3558.4522605536204,1179.401673839251,0.1012361951793348,27.1,1040.4043778580244
santa cruz de tenerife,2012,84.56409366451427,3481.873892165232,1207.7718715548658,0.1003132783683443,31.005,1120.399006096038
santa cruz de tenerife,2013,84.1770173776113,3148.400187326316,1123.3587728328912,0.0998541131407014,32.4825,1110.0781757851778
santa cruz de tenerife,2014,84.02280875392081,3080.8363209770964,1067.478388795364,0.0996711847614719,31.6525,1152.597580581661
santa cruz de tenerife,2015,83.98580908820104,3749.971357152891,1119.8107878426806,0.1992545885841068,28.29,1340.385617405287
santa cruz de tenerife,2016,84.00246327507968,4584.760777326709,1286.4434174155142,0.0996470501483744,25.8175,1649.7565622564878
santa cruz de tenerife,2017,83.49394941237296,3998.3994516933526,1233.0956941684974,0.2971314925707222,22.2575,2029.4080942580329
santa cruz de tenerife,2018,82.67072534490266,3696.156154506976,1385.6908056031727,0.1961345797032091,19.9025,2316.251319005049
santa cruz de tenerife,2019,3042.272907922414,4219.536073980013,1483.0898674912517,0.4846698913370104,18.6925,2242.179851303277
santa cruz de tenerife,2020,3003.219957035343,3774.000162672421,1125.3103933323446,0.1913793185939361,23.3075,1203.2017760000765
santa cruz de tenerife,2021,2995.995475221108,3788.7863760244,817.1330657286182,0.0,23.4825,1367.9342093330724
santa cruz de tenerife,2022,2983.722385000485,4063.224302530531,887.9390497340937,0.1901368414848166,18.005000000000003,3126.42008453484
santa cruz de tenerife,2023,2940.947718879694,5073.216807396739,889.2653768414307,0.1874110383227461,17.2425,3056.67403504399
santa cruz de tenerife,2024,2909.078438060775,5091.46657966157,867.5792314879355,0.0,13.48,
segovia,2000,170.40556524528378,,,,,
segovia,2003,170.40556524528378,1536.9913728005988,0.0,0.0,9.845,4991.880676008901
segovia,2004,198.3747767459946,1140.16067697864,540.4229798395867,0.0,8.67,6175.321123288935
segovia,2005,195.1896452217445,1497.9670447250162,629.0164646680804,0.0,6.855,7738.199456581653
segovia,2006,192.60918253079507,1356.5829467285234,601.5037593984963,0.0,7.525,8197.088465845465
segovia,2007,189.14282482609545,1087.099956641678,508.9889970403233,0.6283814778275596,5.5975,9883.812264749686
segovia,2008,168.0043656608887,1244.7038769766573,588.6284344323108,0.0,10.3925,1086.5099852229737
segovia,2009,167.7133448406723,1671.0125234125385,673.3017493603634,0.0,12.6975,776.1332892626734
segovia,2010,167.9189086496623,1415.666711608467,557.6868863912143,0.0,11.9225,696.8021866228688
segovia,2011,142.57479057415418,1278.889752360439,495.64626766122274,0.6119089724212626,13.9025,639.4448761802195
segovia,2012,143.00005523607285,1509.78599090446,466.437948409508,0.0,19.725,390.33491472164087
segovia,2013,144.53645978722744,1339.908811761422,496.2625228746007,0.0,19.3275,347.38376601222046
segovia,2014,146.72728875678536,1360.2186425521732,472.2981397750602,0.0,14.38,377.8385118200481
segovia,2015,147.86328040716342,1421.518232240541,456.9165746487453,0.0,14.815,412.49412989122845
segovia,2016,167.31734523145568,1660.3521998063993,416.6907065151194,0.0,14.16,546.1853568475104
segovia,2017,168.54585609671045,2131.0395598434657,413.2925206969145,0.0,11.9225,718.095754710889
segovia,2018,169.4992304345285,2285.9666326802308,376.6649565211744,0.0,11.82,909.1912743614554
segovia,2019,9584.491863698224,2741.402999264184,462.3268716098743,0.0,9.8325,1159.724166672093
segovia,2020,9580.125096816606,3371.495889769007,364.48604213718994,0.6508679323878391,9.145,686.6656686691703
segovia,2021,9581.060497572029,3502.0113782823223,410.0868342598258,0.0,9.36,744.6656164972076
segovia,2022,9574.516525619429,3694.765532000704,643.982020542376,0.0,8.2725,2322.2381952891737
segovia,2023,9750.083691705508,4886.308036978859,566.5284680555197,0.0,8.065,2278.345736873278
segovia,2024,9669.901672838718,2879.581151832461,798.1100753415911,0.6384880602732729,6.6925,
sevilla,2000,83.5049187828872,,,,,
sevilla,2003,83.5049187828872,1659.8032486845116,0.0,0.1143902997025852,18.325,1472.203157172272
sevilla,2004,126.89197406847178,2741.297358504681,860.8705163466219,0.2266940135211644,17.2625,1652.9393995895707
sevilla,2005,125.42468776871216,2121.968366538105,846.4345833788481,0.112036344590185,13.8,2098.944897724822
sevilla,2006,123.84048195463312,3592.424878496392,519.9198438470529,0.16593186505757,12.845,2563.426072652714
sevilla,2007,122.21909259829386,4005.55471856311,764.2104941385055,0.1637593916011083,12.9425,2721.68108841042
sevilla,2008,82.49285447324763,3384.680743511216,743.7263216199574,0.0,15.9575,538.3546063439909
sevilla,2009,81.41788125621315,3034.8594851566286,1100.2559833385258,0.1061510837760275,23.5175,394.6697294792706
sevilla,2010,80.61142769459725,3690.574033240916,909.6374272447708,0.2101992899467985,25.2675,338.52595645931905
sevilla,2011,60.45612058285955,4078.7034455298176,929.2522672348152,0.1042346906601026,27.1325,394.0592480405181
sevilla,2012,60.02360583532938,3405.304741399161,923.1216621571346,0.1034889755781541,31.4975,309.7425039054152
sevilla,2013,59.9476078578911,3319.340390269263,975.6989968594688,0.0516789722912854,34.010000000000005,235.7594715928441
sevilla,2014,59.97751877141224,3460.0823760197472,956.0209673132864,0.0,32.7775,238.1521133285558
sevilla,2015,59.94413826425546,3674.679027561384,1044.3715813108645,0.2067039250491567,30.5,237.5028098814812
sevilla,2016,155.04316513311187,3745.627948067514,988.8457782898238,0.1033276675328969,27.6375,291.90066078043384
sevilla,2017,154.95150343232297,4699.145727216165,998.587829517203,0.1032665800948503,24.2725,363.1885621935887
sevilla,2018,154.84980188410054,3996.3735941098257,956.136897338348,0.0515994008277575,22.44,458.0478811480041
sevilla,2019,7054.895680023244,3804.8806119542073,895.8417796084981,0.0515147659349337,21.5025,598.5500653979954
sevilla,2020,7030.784742957357,2816.954916400048,859.4099744949298,0.1540161244614569,22.0975,433.1960194019246
sevilla,2021,7022.823959927305,3129.1409067226787,891.7692620109372,0.1025611572180491,22.045,435.5259541264456
sevilla,2022,7024.617887746863,3748.029040428652,968.937574568184,0.2051747113961216,17.3875,1212.9416000960216
sevilla,2023,7235.298260584651,3856.8047059447977,1090.1329696834837,0.1531085631577926,16.7325,1246.865102169344
sevilla,2024,7201.375173725403,3992.636481115744,1107.880428156926,0.1015938035907313,13.9525,
soria,2000,433.49905069195233,,,,,
soria,2003,433.49905069195233,1525.4776720552245,0.0,0.0,4.85,3703.947585026175
soria,2004,740.9183028612522,1558.1076074876332,566.5845845409575,0.0,4.3,4586.06637756325
soria,2005,737.0075326505175,1083.8346068389965,541.9173034194982,0.0,5.215,5820.19183872541
soria,2006,733.264320220842,1692.9779158040028,582.2981366459627,0.0,5.217499999999999,6721.230158730158
soria,2007,727.8176174676229,1370.0096328802313,738.5208177244996,1.0703200256876806,4.715,7337.04377608905
soria,2008,793.9028262940616,1693.6593627606646,1058.5371017254154,0.0,5.5825,1131.5761617444691
soria,2009,791.6569908590005,1804.9779391585207,759.9907112246406,0.0,10.49,713.5468344275793
soria,2010,789.581732237043,1442.3026308863318,884.3315401054881,0.0,12.375,645.3514691484098
soria,2011,790.3222407216168,1348.8166241648928,906.2361693607874,0.0,13.62,508.9675230247213
soria,2012,793.9616569450473,1196.235563130538,561.0662375745001,0.0,14.8275,337.69835808729346
soria,2013,803.2300557977146,1113.8123440394977,610.4548424062631,0.0,16.585,307.36936801859207
soria,2014,811.916773117977,1537.229090436703,790.2656591681642,0.0,17.035,344.2527118020222
soria,2015,820.08441402235,1290.2661447284977,699.8053666324054,1.0934458853631337,14.0775,353.1830209722921
soria,2016,715.233252266195,1193.897855405704,762.7680742869776,0.0,13.2075,459.8717665266416
soria,2017,721.9854040663289,1528.7789854263842,870.3997143303502,0.0,10.84,719.7536099270203
soria,2018,724.2888647583651,1544.8510562079505,817.2038195882636,0.0,8.067499999999999,864.2210256467664
soria,2019,27393.04332194859,1775.1213374078734,786.4461621427288,0.0,7.48,1362.7988495416143
soria,2020,27302.8599583436,1959.6425611968373,716.669279523415,0.0,8.7625,861.1229311773532
soria,2021,27458.444074057392,1869.4535789900444,1058.606243524483,0.0,9.2025,877.291769899545
soria,2022,27603.305785123965,2377.448205592664,1177.4029208649383,1.1321181931393638,8.1,2921.997056492698
soria,2023,28882.584219462064,2044.0532570815835,1072.2902332231258,0.0,7.785,2686.3104280225184
soria,2024,28707.825874568403,2309.238062460449,1287.844304064481,0.0,6.34,
tarragona,2000,49.32345188764306,,,,,
tarragona,2003,49.32345188764306,2206.9888503865764,0.0,0.3141621139340322,7.755,7994.169151165384
tarragona,2004,99.9857811445876,2548.80546488094,1008.933676602722,0.4537932578423038,8.5625,9545.843707551425
tarragona,2005,95.89911587108604,1617.6628471446436,774.7371841930402,0.2901637393981423,7.1375,12199.644259255498
tarragona,2006,92.00387501948646,4200.7215553526485,972.930539162194,0.0,6.265,13794.03937376122
tarragona,2007,88.23262444671069,3800.2765779090073,995.7872592624234,0.5339341872720769,6.5025,15550.966687846058
tarragona,2008,107.91980097640504,4145.043187146008,1059.9723920129093,0.0,10.06,1647.2509289177644
tarragona,2009,106.04761059115876,3498.8154658223166,1260.7322826811153,0.3778418429613732,17.145,1028.737391102832
tarragona,2010,105.4057369763826,3735.519229661825,1166.723834465423,0.2503699215591036,18.5425,928.2464841803765
tarragona,2011,385.266570381124,3259.278057470278,1089.7433505129632,0.1243999258576441,19.985,875.2778783343846
tarragona,2012,383.8126964298107,2911.126974212545,1067.0414324380597,0.4957219198318511,23.41,633.9044049849797
tarragona,2013,385.8113124810022,2830.362615294921,855.8358788325751,0.1245758193351637,26.9125,582.3919553918906
tarragona,2014,389.3222373771976,2851.0908439505456,949.1065199218086,0.2514189456746513,23.4625,624.1475326373219
tarragona,2015,390.4083340896944,2735.5056021137766,1026.1297512076565,0.0,21.935,689.4230478322694
tarragona,2016,390.9548918593774,2609.311467463136,1141.1792774971818,0.2524732914816774,19.06,828.1123960599018
tarragona,2017,390.504326818203,4226.575729721074,1176.4305357487356,0.1260911613878602,16.0875,1073.287965733466
tarragona,2018,389.1099471177344,3976.5353007027097,1015.1786802425876,0.0,14.965,1485.95522911251
tarragona,2019,2502.090779661692,3816.917394291176,1171.0855128881633,0.1244511703388058,13.455,1776.4160054161148
tarragona,2020,2464.615211107379,3193.395983553704,875.2724500028196,0.0,15.2675,1054.1271425174011
tarragona,2021,2441.601340725133,3346.955133070613,973.968801423306,0.3643274818291668,13.3625,1224.990436403602
tarragona,2022,2419.647950550363,3547.934423388446,885.7801002760842,0.1203505571027288,11.395,3286.1719616900104
tarragona,2023,4482.601768576655,3807.4834549465454,935.66755284047,0.2356845221260629,11.275,3049.4041895280657
tarragona,2024,4414.1879722980375,3680.9075549119,1008.4201340537328,0.2320874876993631,12.6975,
teruel,2000,82.18958883385338,,,,,
teruel,2003,82.18958883385338,429.1314815218893,0.0,0.7273414941048971,4.6825,4375.686428535062
teruel,2004,115.61278388357792,903.2248740904524,411.8705425852464,0.0,4.345000000000001,5367.323491795106
teruel,2005,114.4271135045449,607.8940404928948,393.3432026718731,0.0,4.7375,6977.193245939625
teruel,2006,113.24948152971736,1019.2453337674564,410.5293705452255,0.0,3.7575,8078.934888626213
teruel,2007,111.40354541783292,967.8183008174236,550.0550055005501,0.6962721588614558,4.475,9648.939577502057
teruel,2008,119.42019436666118,1056.9373524405644,542.1951353428869,0.0,6.345000000000001,1761.7910283863173
teruel,2009,119.07042947472148,1060.6848602633236,383.2151753209427,0.0,10.25,764.3774122026662
teruel,2010,119.9073818843376,1261.0948784387233,399.6912729477921,0.0,12.12,614.0084899939357
teruel,2011,120.53450819842472,1170.7087290536656,471.0543998559128,0.0,14.4975,444.73077162867054
teruel,2012,121.7481352943646,888.6214472634657,384.8360598385088,0.0,16.24,391.1333771813207
teruel,2013,123.32378873359228,921.3846284693674,283.5029626059592,0.0,19.7425,338.0772829076064
teruel,2014,124.75801247580124,1125.6901125690113,293.9700293970029,0.0,20.0325,310.4610310461031
teruel,2015,126.20493069608548,1037.201441927599,478.708357812738,0.0,17.025,322.7654836767703
teruel,2016,117.32183579342558,1400.529414784018,520.615646333326,0.0,13.445,494.2182332798053
teruel,2017,118.23475510626348,1477.9344388282934,509.8873813957613,0.0,12.155,683.5446779580858
