province_norm,year,province,population,population_imputed_from_nearest,denuncies,denuncies_per100k,ordres,ordres_per100k,feminicidis,feminicidis_per100k,immigracio,immigracio_per100k,votes,votes_per100k,atur_annual_mean_pct,n_quarters,atur_used_pct,unemployed_est,unemployed_per100k
asturias,2022,Asturias,1004960.0,False,30860.0,3070.768985830282,8680.0,863.7159687947778,0.0,0.0,13467.0,1340.0533354561376,0.0,0.0,12.5125,4.0,12.5125,125745.61999999998,12512.499999999998
asturias,2023,Asturias,1006060.0,False,34380.0,3417.2912152356716,8940.0,888.6149931415621,0.0,0.0,14403.0,1431.6243564002145,74571.0,7412.182176013359,12.1225,4.0,12.1225,121959.6235,12122.5
asturias,2024,Asturias,1009599.0,False,35050.0,3471.675387951058,8610.0,852.813839950317,0.0,0.0,,,0.0,0.0,10.135,4.0,10.135,102322.85865,10135.0
avila,2000,,163549.0,True,,,,,,,,,382.0,233.56914441543512,,,,,
avila,2003,Avila,163549.0,False,1910.0,1167.8457220771757,0.0,0.0,0.0,0.0,3514.0,2148.591553601673,0.0,0.0,8.9425,4.0,8.9425,14625.369325000001,8942.5
avila,2004,Avila,164651.0,False,2550.0,1548.730344789889,950.0,576.97797158839,0.0,0.0,4448.0,2701.4715975001673,831.0,504.7038888315285,9.5075,4.0,9.5075,15654.193825,9507.5
avila,2005,Avila,166166.0,False,3200.0,1925.7850583151787,1270.0,764.2959450188366,1.0,0.6018078307234934,6073.0,3654.778955983775,0.0,0.0,8.59,4.0,8.59,14273.6594,8590.0
avila,2006,Avila,167950.0,False,3850.0,2292.3489133670737,1020.0,607.3236082167313,1.0,0.5954153021732659,7026.0,4183.387913069366,0.0,0.0,6.842499999999999,4.0,6.842499999999999,11491.97875,6842.5
avila,2007,Avila,170206.0,False,3150.0,1850.6985652679696,1330.0,781.4060608909203,0.0,0.0,8500.0,4993.94850945325,0.0,0.0,6.94,4.0,6.94,11812.296400000001,6940.0
avila,2008,Avila,173290.0,False,3950.0,2279.416007848116,1560.0,900.225056264066,0.0,0.0,1889.0,1090.0802123607825,597.0,344.509204224133,11.275,4.0,11.275,19538.447500000002,11275.000000000002
avila,2009,Avila,173818.0,False,4300.0,2473.8519600961927,1160.0,667.3647148166473,1.0,0.575314409324696,1023.0,588.5466407391639,0.0,0.0,19.02,4.0,19.02,33060.183600000004,19020.000000000004
avila,2010,Avila,173370.0,False,4450.0,2566.76472284709,1180.0,680.6252523504643,0.0,0.0,809.0,466.6320586029878,0.0,0.0,23.3175,4.0,23.3175,40425.54975,23317.5
avila,2011,Avila,172771.0,False,3320.0,1921.6187901904834,1520.0,879.7772774366068,0.0,0.0,671.0,388.37536392102845,0.0,0.0,23.81,4.0,23.81,41136.7751,23810.0
avila,2012,Avila,171365.0,False,3160.0,1844.017156362151,1350.0,787.792139585096,0.0,0.0,587.0,342.5436932862603,0.0,0.0,24.58,4.0,24.58,42121.517,24580.0
avila,2013,Avila,169373.0,False,2330.0,1375.6620004369056,1120.0,661.262420810873,0.0,0.0,540.0,318.8229528909567,0.0,0.0,25.525,4.0,25.525,43232.458249999996,25524.999999999996
avila,2014,Avila,167265.0,False,2740.0,1638.119152243446,1220.0,729.3815203419723,0.0,0.0,478.0,285.77407108480554,0.0,0.0,26.0425,4.0,26.0425,43559.987625,26042.5
avila,2015,Avila,165694.0,False,2830.0,1707.9676994942486,1110.0,669.9095923811362,0.0,0.0,512.0,309.00334351274034,0.0,0.0,22.985,4.0,22.985,38084.7659,22985.0
avila,2016,Avila,163669.0,False,2410.0,1472.4840990046985,1120.0,684.3079630229305,1.0,0.610989252699045,653.0,398.9759820124764,255.0,155.80225943825647,21.2325,4.0,21.2325,34751.020425,21232.5
avila,2017,Avila,161782.0,False,3000.0,1854.3472079712203,1090.0,673.7461522295434,0.0,0.0,830.0,513.0360608720376,0.0,0.0,17.965,4.0,17.965,29064.136300000002,17965.0
avila,2018,Avila,160104.0,False,3210.0,2004.9467845900165,980.0,612.1021336131515,0.0,0.0,1148.0,717.0339279468345,0.0,0.0,16.4225,4.0,16.4225,26293.0794,16422.5
avila,2019,Avila,159237.0,False,4280.0,2687.8175298454503,1320.0,828.9530699523352,0.0,0.0,1504.0,944.504103945691,33948.0,21319.165771774147,14.7025,4.0,14.7025,23411.819925000003,14702.500000000002
avila,2020,Avila,158819.0,False,2910.0,1832.2744759757963,900.0,566.6828276213803,0.0,0.0,997.0,627.7586434872402,0.0,0.0,14.43,4.0,14.43,22917.5817,14429.999999999998
avila,2021,Avila,158898.0,False,3980.0,2504.7514757895,1550.0,975.4685395662626,0.0,0.0,1012.0,636.8865561555211,0.0,0.0,15.49,4.0,15.49,24613.3002,15490.000000000002
avila,2022,Avila,159102.0,False,4370.0,2746.6656610224886,1110.0,697.6656484519365,0.0,0.0,3779.0,2375.205842792674,0.0,0.0,13.935,4.0,13.935,22170.8637,13935.0
avila,2023,Avila,159764.0,False,5390.0,3373.7262462131644,1290.0,807.4409754387722,1.0,0.625923236774242,3440.0,2153.1759345033925,36750.0,23002.678951453392,11.635,4.0,11.635,18588.5414,11635.0
avila,2024,Avila,160463.0,False,4860.0,3028.7355963680097,1520.0,947.258869645962,0.0,0.0,,,0.0,0.0,11.1425,4.0,11.1425,17879.589775,11142.5
badajoz,2000,,656228.0,True,,,,,,,,,299.0,45.563432221727815,,,,,
badajoz,2003,Badajoz,656228.0,False,7074.0,1077.9789951053597,0.0,0.0,1.0,0.1523860609422335,7167.0,1092.1508987729876,0.0,0.0,16.36,4.0,16.36,107358.9008,16360.0
badajoz,2004,Badajoz,659640.0,False,10710.0,1623.6128797525923,4720.0,715.5418106846159,1.0,0.15159784124674067,8600.0,1303.7414347219697,301.0,45.63095021526893,18.09,4.0,18.09,119328.876,18090.0
badajoz,2005,Badajoz,664407.0,False,8080.0,1216.1220456738113,4850.0,729.974247712622,0.0,0.0,12466.0,1876.2595818526895,0.0,0.0,17.43,4.0,17.43,115806.1401,17430.0
badajoz,2006,Badajoz,668510.0,False,11780.0,1762.127716862874,3840.0,574.4117515070828,0.0,0.0,14566.0,2178.8754094927526,0.0,0.0,14.625,4.0,14.625,97769.5875,14625.0
badajoz,2007,Badajoz,674169.0,False,10200.0,1512.973749905439,4430.0,657.1052658903035,0.0,0.0,16771.0,2487.65517251609,0.0,0.0,14.0375,4.0,14.0375,94636.473375,14037.5
badajoz,2008,Badajoz,680675.0,False,10660.0,1566.0924817276968,4590.0,674.3306276857531,0.0,0.0,2707.0,397.69346604473503,427.0,62.7318470635766,15.8275,4.0,15.8275,107733.83562499999,15827.5
badajoz,2009,Badajoz,684391.0,False,11140.0,1627.724502513914,4890.0,714.5038435631094,0.0,0.0,2201.0,321.5997872561153,0.0,0.0,21.33,4.0,21.33,145980.6003,21330.0
badajoz,2010,Badajoz,687745.0,False,11370.0,1653.229031108914,5480.0,796.8069560665654,1.0,0.14540272920922725,1884.0,273.93874183018414,0.0,0.0,23.955,4.0,23.955,164749.31475,23955.0
badajoz,2011,Badajoz,689902.0,False,13840.0,2006.0820232438812,5420.0,785.6188270218089,0.0,0.0,1956.0,283.51852871857164,0.0,0.0,27.085,4.0,27.085,186859.9567,27085.000000000004
badajoz,2012,Badajoz,691842.0,False,13430.0,1941.1946658341064,4840.0,699.5816963988888,1.0,0.14454167280968774,1363.0,197.01030003960443,0.0,0.0,33.8025,4.0,33.8025,233859.89205000002,33802.5
badajoz,2013,Badajoz,690889.0,False,12870.0,1862.8173266617357,5000.0,723.7052551133395,1.0,0.1447410510226679,1220.0,176.58408224765483,0.0,0.0,34.395,4.0,34.395,237631.27155000003,34395.0
badajoz,2014,Badajoz,688697.0,False,13020.0,1890.5266031360673,4820.0,699.8723676740279,0.0,0.0,1228.0,178.30773184724197,0.0,0.0,31.27,4.0,31.27,215355.5519,31269.999999999996
badajoz,2015,Badajoz,686250.0,False,16050.0,2338.7978142076504,4410.0,642.6229508196722,0.0,0.0,1293.0,188.4153005464481,0.0,0.0,30.2525,4.0,30.2525,207607.78125,30252.5
badajoz,2016,Badajoz,682970.0,False,17550.0,2569.6589894138833,5090.0,745.2743165878443,1.0,0.1464193156361187,1474.0,215.82207124763897,0.0,0.0,29.74,4.0,29.74,203115.278,29740.0
badajoz,2017,Badajoz,679042.0,False,18700.0,2753.8797305615853,5610.0,826.1639191684756,1.0,0.14726629575195643,1677.0,246.96557797603094,0.0,0.0,28.1525,4.0,28.1525,191167.29905000003,28152.500000000004
badajoz,2018,Badajoz,675742.0,False,17080.0,2527.5918915799225,5370.0,794.6819940154674,0.0,0.0,2242.0,331.7834321383013,0.0,0.0,25.450000000000003,4.0,25.450000000000003,171976.339,25450.0
badajoz,2019,Badajoz,673384.0,False,16760.0,2488.9216256994523,6110.0,907.3574661708625,0.0,0.0,2821.0,418.9288726788875,11450.0,1700.3671010894232,22.44,4.0,22.44,151107.3696,22440.0
badajoz,2020,Badajoz,672045.0,False,14710.0,2188.8415210290977,4780.0,711.2618946647918,0.0,0.0,2036.0,302.9559032505264,0.0,0.0,22.59,4.0,22.59,151814.9655,22590.0
badajoz,2021,Badajoz,671092.0,False,17460.0,2601.729718131046,5950.0,886.6146519404195,0.0,0.0,1808.0,269.4116454971896,0.0,0.0,20.5275,4.0,20.5275,137758.4103,20527.5
badajoz,2022,Badajoz,667851.0,False,20020.0,2997.6746310179965,5690.0,851.9864460785416,0.0,0.0,5387.0,806.6170448198774,0.0,0.0,17.6225,4.0,17.6225,117692.042475,17622.5
badajoz,2023,Badajoz,666049.0,False,28170.0,4229.418556292405,5520.0,828.7678534161901,0.0,0.0,5700.0,855.7928921145441,8643.0,1297.6522748326324,18.675,4.0,18.675,124384.65075,18675.0
badajoz,2024,Badajoz,666029.0,False,21430.0,3217.577612986822,5710.0,857.3200266054482,0.0,0.0,,,0.0,0.0,15.395,4.0,15.395,102535.16455,15395.0
barcelona,2000,,4956072.0,True,,,,,,,,,2975.0,60.02737651914662,,,,,
barcelona,2003,Barcelona,4956072.0,False,81110.0,1636.578322510246,0.0,0.0,7.0,0.1412408859274038,398459.0,8039.81459510677,0.0,0.0,10.8625,4.0,10.8625,538353.3210000001,10862.500000000002
barcelona,2004,Barcelona,5052807.0,False,98610.0,1951.5884932869988,48510.0,960.0604179023659,8.0,0.15832783638876372,469236.0,9286.64007946474,4973.0,98.42054129516524,10.355,4.0,10.355,523218.16485,10355.0
barcelona,2005,Barcelona,5143472.0,False,80630.0,1567.6181380981564,39760.0,773.0186924318825,3.0,0.058326360092948885,569305.0,11068.496144238756,0.0,0.0,6.890000000000001,4.0,6.890000000000001,354385.2208,6890.0
barcelona,2006,Barcelona,5221848.0,False,157590.0,3017.8971122866847,49170.0,941.6206676257141,6.0,0.11490185083901332,645737.0,12366.062742538657,0.0,0.0,6.547499999999999,4.0,6.547499999999999,341900.49779999995,6547.499999999999
barcelona,2007,Barcelona,5297174.0,False,127030.0,2398.0711224513298,41660.0,786.457080700011,5.0,0.09438995207633354,669263.0,12634.340499292643,0.0,0.0,6.5225,4.0,6.5225,345508.17415000004,6522.500000000001
barcelona,2008,Barcelona,5387706.0,False,139750.0,2593.8683365424913,48210.0,894.8149732000966,7.0,0.12992542651733407,96588.0,1792.7481566366096,5626.0,104.42292136950309,8.6175,4.0,8.6175,464285.56455,8617.5
barcelona,2009,Barcelona,5465841.0,False,122620.0,2243.3876140926895,44970.0,822.7462159985993,7.0,0.12806812345986646,59456.0,1087.7740497756886,0.0,0.0,16.2025,4.0,16.2025,885602.888025,16202.5
barcelona,2010,Barcelona,5488633.0,False,127820.0,2328.813021384378,41350.0,753.3752028966047,6.0,0.10931683717967661,60165.0,1096.1745848192072,0.0,0.0,17.7275,4.0,17.7275,972997.4150749999,17727.5
barcelona,2011,Barcelona,5505667.0,False,128610.0,2335.956751470803,39090.0,709.995718956486,4.0,0.07265241432146187,61920.0,1124.6593736962297,53142.0,965.2236504677817,19.1,4.0,19.1,1051582.397,19100.000000000004
barcelona,2012,Barcelona,5518276.0,False,123120.0,2231.1316070453886,40380.0,731.7502785290188,7.0,0.12685121222642723,51203.0,927.880374232822,0.0,0.0,22.515,4.0,22.515,1242439.8414,22515.0
barcelona,2013,Barcelona,5500080.0,False,120980.0,2199.6043693909905,36710.0,667.4448371660048,1.0,0.01818155372285494,47353.0,860.9511134383499,0.0,0.0,23.1175,4.0,23.1175,1271480.994,23117.5
barcelona,2014,Barcelona,5459762.0,False,123830.0,2268.0475815612476,35510.0,650.3946509023654,10.0,0.18315816696771764,50133.0,918.2268384592589,0.0,0.0,19.975,4.0,19.975,1090587.4595,19975.0
barcelona,2015,Barcelona,5453143.0,False,134570.0,2467.751166620791,38560.0,707.1151444222168,5.0,0.09169024175599283,57733.0,1058.7105454597468,0.0,0.0,18.235,4.0,18.235,994380.62605,18235.0
barcelona,2016,Barcelona,5472926.0,False,143820.0,2627.844776267759,36620.0,669.1119156370834,4.0,0.07308704703845803,69047.0,1261.610334216103,0.0,0.0,15.4975,4.0,15.4975,848166.70685,15497.5
barcelona,2017,Barcelona,5507412.0,False,162250.0,2946.029823082057,37120.0,674.000782944875,7.0,0.12710144074930294,92119.0,1672.6368029121481,0.0,0.0,13.1025,4.0,13.1025,721608.6573,13102.5
barcelona,2018,Barcelona,5556273.0,False,162430.0,2923.362476969724,36870.0,663.5743060141214,6.0,0.10798605468089852,106702.0,1920.3880010935388,0.0,0.0,11.0875,4.0,11.0875,616051.768875,11087.499999999998
barcelona,2019,Barcelona,5622704.0,False,153170.0,2724.134153247263,37830.0,672.8079585907421,6.0,0.10671022340852374,125921.0,2239.5096736374526,112019.0,1992.2620859999033,10.9,4.0,10.9,612874.736,10900.0
barcelona,2020,Barcelona,5690371.0,False,135390.0,2379.2824756065993,33230.0,583.9689538696159,6.0,0.10544127966348767,73349.0,1289.0020703395262,0.0,0.0,12.5225,4.0,12.5225,712576.708475,12522.5
barcelona,2021,Barcelona,5702262.0,False,149440.0,2620.714376154586,34500.0,605.0230592701632,6.0,0.10522140161220232,81900.0,1436.2721320065616,0.0,0.0,11.3275,4.0,11.3275,645923.72805,11327.5
barcelona,2022,Barcelona,5699602.0,False,155990.0,2736.8577665598405,37580.0,659.344284039482,5.0,0.08772542363484327,202812.0,3558.353723645967,0.0,0.0,9.925,4.0,9.925,565685.4985,9925.0
barcelona,2023,Barcelona,5797356.0,False,166140.0,2865.789163197844,40460.0,697.9043550197711,5.0,0.0862462129287903,206039.0,3554.0166931270046,201775.0,3480.4659227413326,9.12,4.0,9.12,528718.8672,9119.999999999998
barcelona,2024,Barcelona,5877672.0,False,173770.0,2956.442618778319,39370.0,669.8230183650942,8.0,0.13610830954840625,,,0.0,0.0,8.4525,4.0,8.4525,496810.2258,8452.5
bizkaia,2000,,1125115.0,True,,,,,,,,,1861.0,165.40531412344515,,,,,
bizkaia,2003,Bizkaia,1125115.0,False,11100.0,986.5658177164113,0.0,0.0,0.0,0.0,23908.0,2124.938339636393,0.0,0.0,11.445,4.0,11.445,128769.41175,11445.0
bizkaia,2004,Bizkaia,1128049.0,False,18470.0,1637.3402219229838,9270.0,821.7728130604255,4.0,0.35459452559241667,28876.0,2559.8178802516554,3201.0,283.7642691053314,11.795,4.0,11.795,133053.37955,11795.000000000002
bizkaia,2005,Bizkaia,1132163.0,False,15950.0,1408.8077423480543,7930.0,700.4291784840169,3.0,0.2649795126673456,36217.0,3198.921003424419,0.0,0.0,8.5375,4.0,8.5375,96658.41612499999,8537.5
bizkaia,2006,Bizkaia,1136766.0,False,26350.0,2317.9792499071928,6720.0,591.1506853653259,2.0,0.17593770397777556,43395.0,3817.4083320577847,0.0,0.0,7.985,4.0,7.985,90770.7651,7985.0
bizkaia,2007,Bizkaia,1142686.0,False,16760.0,1466.7196412662797,6640.0,581.0870177809127,1.0,0.08751310508748686,50092.0,4383.706460042391,0.0,0.0,7.1625,4.0,7.1625,81844.88475,7162.499999999999
bizkaia,2008,Bizkaia,1149084.0,False,18840.0,1639.566820180248,5700.0,496.0472863602661,1.0,0.08702583971232739,7698.0,669.9249141054962,2367.0,205.9901625990789,7.917499999999999,4.0,7.917499999999999,90978.72569999998,7917.499999999998
bizkaia,2009,Bizkaia,1154628.0,False,22460.0,1945.2152554762226,5120.0,443.4328632252119,1.0,0.08660798109867421,5534.0,479.2885674000631,0.0,0.0,12.51,4.0,12.51,144443.96279999998,12509.999999999998
bizkaia,2010,Bizkaia,1155818.0,False,19030.0,1646.4529882732404,5160.0,446.43706881187177,2.0,0.17303762357049293,5377.0,465.21165096927024,0.0,0.0,12.11,4.0,12.11,139969.5598,12109.999999999998
bizkaia,2011,Bizkaia,1156030.0,False,21560.0,1865.0035033692898,3690.0,319.1958686193265,1.0,0.08650294542529173,5763.0,498.5164744859562,0.0,0.0,14.1575,4.0,14.1575,163664.94725,14157.5
bizkaia,2012,Bizkaia,1155709.0,False,21440.0,1855.1382744272132,4000.0,346.1078870200024,0.0,0.0,4105.0,355.1932190542775,0.0,0.0,16.89,4.0,16.89,195199.2501,16890.0
bizkaia,2013,Bizkaia,1150032.0,False,22220.0,1932.120149700182,4140.0,359.9899828874327,0.0,0.0,3523.0,306.3393018629047,0.0,0.0,17.7625,4.0,17.7625,204274.434,17762.5
bizkaia,2014,Bizkaia,1143121.0,False,22430.0,1962.1719835432993,4140.0,362.166384835901,2.0,0.17495960620091836,3993.0,349.3068537801335,0.0,0.0,17.315,4.0,17.315,197931.40115000002,17315.000000000004
bizkaia,2015,Bizkaia,1141400.0,False,22660.0,1985.2812335728054,4230.0,370.59751182758015,2.0,0.17522340984755563,4429.0,388.03224110741195,0.0,0.0,15.985,4.0,15.985,182452.78999999998,15985.0
bizkaia,2016,Bizkaia,1140191.0,False,25730.0,2256.639457775057,3870.0,339.4168170069752,1.0,0.08770460387777135,6161.0,540.3480644909494,2003.0,175.67232156717603,14.21,4.0,14.21,162021.1411,14210.0
bizkaia,2017,Bizkaia,1141564.0,False,29260.0,2563.150204456342,4730.0,414.3438300436945,1.0,0.0875991184024724,7910.0,692.9090265635566,0.0,0.0,12.7,4.0,12.7,144978.628,12700.0
bizkaia,2018,Bizkaia,1143742.0,False,32480.0,2839.801283855975,3110.0,271.9144702214311,1.0,0.08743230553743764,9978.0,872.3995446525529,0.0,0.0,11.6475,4.0,11.6475,133217.34945,11647.5
bizkaia,2019,Bizkaia,1147589.0,False,32410.0,2824.1818281632186,4910.0,427.8535259574639,0.0,0.0,13009.0,1133.593995759806,115249.0,10042.706927305855,10.605,4.0,10.605,121701.81345,10605.0
bizkaia,2020,Bizkaia,1154696.0,False,30280.0,2622.3352293590697,3040.0,263.27275750500564,1.0,0.08660288075822553,7407.0,641.4675377761766,0.0,0.0,11.2575,4.0,11.2575,129989.90220000001,11257.5
bizkaia,2021,Bizkaia,1153635.0,False,30920.0,2680.2238142913484,4210.0,364.933449487923,1.0,0.08668252956957789,6429.0,557.2819826028164,0.0,0.0,11.065,4.0,11.065,127649.71274999999,11065.0
bizkaia,2022,Bizkaia,1148677.0,False,34500.0,3003.455279421456,6290.0,547.5864842771292,1.0,0.08705667476583931,20050.0,1745.4863290550782,0.0,0.0,9.41,4.0,9.41,108090.50570000001,9410.0
bizkaia,2023,Bizkaia,1153282.0,False,36270.0,3144.9376648556035,7760.0,672.8623181494205,0.0,0.0,19714.0,1709.38244072135,146133.0,12671.055301305318,8.05,4.0,8.05,92839.201,8050.0
bizkaia,2024,Bizkaia,1159368.0,False,34820.0,3003.360451556365,5170.0,445.93261156078137,1.0,0.08625389005044128,,,0.0,0.0,8.98,4.0,8.98,104111.2464,8980.0
burgos,2000,,352086.0,True,,,,,,,,,425.0,120.70914492481951,,,,,
burgos,2003,Burgos,352086.0,False,4560.0,1295.1381196639459,0.0,0.0,0.0,0.0,10908.0,3098.106712564544,0.0,0.0,8.71,4.0,8.71,30666.690600000005,8710.000000000002
burgos,2004,Burgos,354228.0,False,5510.0,1555.4953306909674,2410.0,680.3527671443251,0.0,0.0,13331.0,3763.395327303319,463.0,130.70677642648238,8.4875,4.0,8.4875,30065.1015,8487.5
burgos,2005,Burgos,357690.0,False,5990.0,1674.634460007269,1400.0,391.40037462607285,1.0,0.2795716961614806,17357.0,4852.525930274819,0.0,0.0,6.805,4.0,6.805,24340.8045,6805.0
burgos,2006,Burgos,360694.0,False,8320.0,2306.664374788602,2170.0,601.6179919821234,1.0,0.2772433142774762,20875.0,5787.454185542316,0.0,0.0,7.065,4.0,7.065,25483.0311,7065.0
burgos,2007,Burgos,365303.0,False,7270.0,1990.1287424412064,2430.0,665.2012165243648,0.0,0.0,23680.0,6482.2900441551255,0.0,0.0,6.5225,4.0,6.5225,23826.888175000004,6522.500000000001
burgos,2008,Burgos,372561.0,False,7060.0,1894.9916926355684,2400.0,644.189810527672,1.0,0.2684124210531967,3709.0,995.5416696863064,445.0,119.44352736867252,9.16,4.0,9.16,34126.5876,9160.0
burgos,2009,Burgos,374808.0,False,7980.0,2129.0900941281934,2200.0,586.9671938699281,0.0,0.0,1970.0,525.6024417835265,0.0,0.0,12.6675,4.0,12.6675,47478.803400000004,12667.500000000002
burgos,2010,Burgos,374005.0,False,6530.0,1745.9659630218848,2240.0,598.9224742984719,2.0,0.5347522091950643,1877.0,501.86494832956777,0.0,0.0,15.3725,4.0,15.3725,57493.918625,15372.5
burgos,2011,Burgos,373252.0,False,6760.0,1811.1088487134698,2680.0,718.0135672414347,1.0,0.26791551016471443,1940.0,519.756089719546,0.0,0.0,14.975,4.0,14.975,55894.487,14975.0
burgos,2012,Burgos,372190.0,False,6240.0,1676.5630457562,1950.0,523.9259517988124,0.0,0.0,1363.0,366.2108063086058,0.0,0.0,17.310000000000002,4.0,17.310000000000002,64426.089000000014,17310.000000000004
burgos,2013,Burgos,368784.0,False,5870.0,1591.7176450171373,1730.0,469.1092889062432,0.0,0.0,1185.0,321.32630482884286,0.0,0.0,20.4125,4.0,20.4125,75278.034,20412.5
burgos,2014,Burgos,365542.0,False,6800.0,1860.2513527857263,1880.0,514.3047857701714,0.0,0.0,1338.0,366.0318102981326,0.0,0.0,18.225,4.0,18.225,66620.0295,18225.000000000004
burgos,2015,Burgos,363328.0,False,6210.0,1709.199401092126,1950.0,536.7051259468029,0.0,0.0,1268.0,348.9959485643826,0.0,0.0,17.884999999999998,4.0,17.884999999999998,64981.212799999994,17884.999999999996
burgos,2016,Burgos,360572.0,False,7630.0,2116.0822249093108,2370.0,657.2889741854609,2.0,0.5546742398189544,1665.0,461.7663046492795,0.0,0.0,11.7325,4.0,11.7325,42304.1099,11732.500000000002
burgos,2017,Burgos,358416.0,False,8450.0,2357.5956430516494,2420.0,675.1930717378689,0.0,0.0,2299.0,641.4334181509754,0.0,0.0,10.5525,4.0,10.5525,37821.8484,10552.5
