outcome,spec,term,coef,std_err,p_value,ci_low,ci_high,n,r2,adj_r2
feminicidis_per100k,FE_HC3,C(province_norm)[T.navarra],-0.0001103835571055,0.0387527631126265,0.997727304847157,-0.0760644035592659,0.0758436364450547,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.ourense],0.0064287641251446,0.0416500383417706,0.8773322475480023,-0.0752038109794381,0.0880613392297275,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.palencia],0.0146721886688364,0.0575286411821594,0.7986910769319385,-0.0980818761277238,0.1274262534653967,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.pontevedra],0.0529278127409029,0.042214500248226,0.2099209762082514,-0.0298110873709772,0.1356667128527831,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.salamanca],-0.013020584728498,0.0431041203838049,0.76259652460014,-0.0975031082660344,0.0714619388090384,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.santa cruz de tenerife],0.1499517786838674,0.0595750734456127,0.0118351392840222,0.0331867803541377,0.266716777013597,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.segovia],-0.0184612493863021,0.0549188479754107,0.7367539295346979,-0.1261002134905377,0.0891777147179334,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.sevilla],0.0475011508170491,0.0516360667456661,0.3576135514719528,-0.0537036803077629,0.1487059819418612,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.soria],0.041071629860265,0.0917728490429651,0.654488289061059,-0.1387998490225777,0.2209431087431077,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.tarragona],0.1096967308456902,0.044352096789453,0.0133865884927333,0.0227682184995276,0.1966252431918529,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.teruel],-0.0420947989199255,0.0499118314354441,0.3990141780077305,-0.1399201909358301,0.055730593095979,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.toledo],0.0286774835539634,0.0476397544151341,0.5471971728285008,-0.0646947193320325,0.1220496864399593,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.valencia],0.0350450366735397,0.0330536002616509,0.2890314713165638,-0.0297388293986797,0.0998289027457592,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.valladolid],0.0281435188900796,0.0426603386869369,0.50943894228534,-0.0554692085045976,0.1117562462847568,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.zamora],-0.0409084334335002,0.0412349408792132,0.3211576350221127,-0.1217274324613965,0.0399105655943961,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(province_norm)[T.zaragoza],0.0248236650193011,0.0300022641831256,0.4080143156966199,-0.0339796922342811,0.0836270222728834,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2004],-0.0423266498189944,0.0447612730060113,0.3443481978538604,-0.1300571328129415,0.0454038331749526,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2005],-0.0427525407698025,0.0513471586944059,0.4050605095835802,-0.1433911225193009,0.0578860409796958,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2006],-0.0517822334765979,0.0476572686760032,0.2772336152125215,-0.1451887636831132,0.0416242967299173,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2007],-0.0062056441672649,0.0575366028991216,0.914110246763012,-0.1189753136423261,0.1065640253077962,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2008],-0.0069582457295801,0.0522478751821481,0.8940529391447691,-0.1093621993553346,0.0954457078961742,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2009],-0.0250013015614797,0.0520592911127091,0.63105200005549,-0.1270356372030756,0.0770330340801162,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2010],0.005349513076128,0.0497023046325933,0.9142883363338432,-0.0920652139523932,0.1027642401046493,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2011],-0.0320921531005067,0.0491508142496918,0.513799938907016,-0.1284259788407208,0.0642416726397073,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2012],-0.0343705036341028,0.0621163933597448,0.5800414331884669,-0.1561163974687257,0.0873753902005201,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2013],0.0065608755497542,0.0693607279612085,0.924639985830808,-0.1293836531956948,0.1425054042952033,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2014],-0.0039992695118628,0.0853876350642673,0.9626434304140176,-0.1713559589628764,0.1633574199391506,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2015],-0.0089752098570882,0.0582814059165435,0.8776114490663595,-0.1232046664218731,0.1052542467076966,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2016],-0.0125156580346129,0.0517369065664324,0.8088501564637447,-0.1139181315763344,0.0888868155071084,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2017],-0.0680327477467294,0.0411163273153895,0.0979974067295965,-0.1486192684614534,0.0125537729679945,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2018],-0.0529078193032157,0.0422563582018143,0.2105452126842724,-0.1357287594965955,0.029913120890164,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2019],-0.0743214859127488,0.0412652329201498,0.0716921803251766,-0.1551998562498991,0.0065568844244015,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2020],-0.0610301571367933,0.0416826748670411,0.1431498964315469,-0.1427266986554868,0.0206663843819001,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2021],-0.078324131888702,0.0402261778309913,0.051523518684681,-0.1571659916731486,0.0005177278957444,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2022],-0.0318422285289557,0.0520305064227971,0.5405433704465417,-0.133820147215018,0.0701356901571066,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,C(year)[T.2023],-0.0663155089039043,0.0413464495948978,0.10873642529501,-0.1473530609985048,0.0147220431906961,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,votes_per100k_used,7.758543364417001e-07,8.906923762597785e-07,0.3837165902849695,-9.698706423318644e-07,2.5215793152152647e-06,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,atur_annual_mean_pct,-0.0028747130362453,0.0048841187906365,0.5561405259753467,-0.0124474099621084,0.0066979838896177,1092,0.0897106373175991,0.0234752264636189
feminicidis_per100k,FE_HC3,immigracio_per100k,3.340547610302751e-06,3.134851613359788e-06,0.2865973249726354,-2.803648648759717e-06,9.484743869365218e-06,1092,0.0897106373175991,0.0234752264636189
